CapitalStock,Category,CompanyCode,CompanyName,CumulativeRevenues,CumulativeRevenuesLastYear,EPS,GrowthRateOfCumulativeRevenues,PreviousMonthRevenue,RevenueGrowthRateFromLastMonth,RevenueGrowthRateInTheSameMonthLastYear,ThisMonthRevenue,ThisMonthRevenueOfLastYear,YearMonth
880868080,電腦及週邊設備業,3057,喬鼎,799170,988518,-1.76554071903229,-19.15473466340522,87928,-23.41574924938586,-41.08213101414785,67339,114293,109/10
1619373510,電子零組件業,3058,立德,3431037,3804797,0.383438736200333,-9.823388737953694,388292,-14.179019912849093,-8.315380826998368,333236,363459,109/10
2795433250,光電業,3059,華晶科,4782385,5262396,0.138469606637955,-9.121529432600664,558161,-5.150664414031077,13.629183193392743,529412,465912,109/10
1375631900,電腦及週邊設備業,3060,銘異,3244481,4457972,-1.27077853679657,-27.22069586798661,325483,-2.6812460251380257,-30.405016456402617,316756,455142,109/10
3286054180,通信網路業,3062,建漢,3881037,4866589,0.497458845376968,-20.25139168316864,415999,4.54784747078719,-16.39182907652263,434918,520186,109/10
1786571500,電子零組件業,3090,日電貿,7693719,7442071,3.31451630592346,3.381424337392105,829243,-8.73809004115802,-3.393556276942991,756783,783367,109/10
846320890,半導體業,3094,聯傑,191769,192559,0.283033162355423,-0.4102638671783713,21179,-0.47216582463761275,2.9197793076509937,21079,20481,109/10
331907000,資訊服務業,3130,一零四,1366972,1377612,9.17875671386719,-0.7723509957811052,143315,1.9697868331995954,1.3046251109139309,146138,144256,109/10
2063936040,光電業,3149,正達,2042606,2380496,-0.775348544120789,-14.194100725227011,247183,-9.348134782731822,-9.389557453416149,224076,247296,109/10
878483640,生技醫療業,3164,景岳,274248,289152,0.103774219751358,-5.154382470119522,32946,8.96315182419717,60.52137363620104,35899,22364,109/10
801341160,電機機械,3167,大量,1824615,1533166,2.26843667030334,19.00961800613893,239693,-1.4268251471674183,57.62987771113676,236273,149891,109/10
4508625400,半導體業,3189,景碩,22012453,18088218,-3.93482327461243,21.694978466093232,2277410,8.105303831984578,23.284668791515294,2462001,1997005,109/10
1814290980,電子通路業,3209,全科,34938109,32375894,1.86381459236145,7.913959070906274,3855546,12.415491865484162,0.04454907449874789,4334231,4332301,109/10
935158810,電子零組件業,3229,晟鈦,332058,444891,-1.91961967945099,-25.361942588184522,32340,-24.424860853432282,-31.69470683583925,24441,35782,109/10
28406120500,電腦及週邊設備業,3231,緯創,684665107,707944029,2.96594548225403,-3.2882432856849477,69115242,4.452596722442207,-9.646813433089214,72192665,79900519,109/10
727389910,半導體業,3257,虹冠電,835911,537663,1.69183790683746,55.47117804275169,114280,7.250612530626531,71.43536520547178,122566,71494,109/10
3523143090,建材營造,3266,昇陽,2597039,1691298,-0.0271829068660736,53.55301076451341,567101,-38.60247116474843,107.8523842498627,348186,167516,109/10
967244500,電子零組件業,3296,勝德,1972402,2369064,-0.105598300695419,-16.74340583454056,246606,-7.723656358726065,-10.352665873509876,227559,253838,109/10
1182652710,其他電子業,3305,昇貿,4197648,4307154,1.30231511592865,-2.5424212832882223,604016,-15.690312839394982,11.885364760473516,509244,455148,109/10
985696630,電子零組件業,3308,聯德,281103,501295,0.222338825464249,-43.92463519484535,37662,-40.151877223726835,-43.75966864614003,22540,40078,109/10
600000000,通信網路業,3311,閎暉,1358806,1922812,-0.437637060880661,-29.332352824925163,159444,-4.1977120493715665,-26.967210763360967,152751,209154,109/10
1251140500,電子通路業,3312,弘憶股,11099598,10121454,-0.114951461553574,9.664066052169975,1318532,-1.1528730436576435,6.55999202025025,1303331,1223096,109/10
1261448250,電子零組件業,3321,同泰,1551569,1886112,-2.00204157829285,-17.73717573505709,183652,-6.933221527671901,-2.842769440654843,170919,175920,109/10
877651410,電子零組件業,3338,泰碩,4363169,3733549,2.55290865898132,16.863847240253175,459255,-12.838183579928362,-13.270081596041097,400295,461542,109/10
757840000,汽車工業,3346,麗清,3367194,3323827,0.0434611141681671,1.3047309622311871,453574,-9.651567329697029,39.61753102066682,409797,293514,109/10
898473030,光電業,3356,奇偶,967220,1179221,0.177218586206436,-17.978055004108644,106441,0.24896421491718418,-10.92542197438937,106706,119794,109/10
1917793460,電子零組件業,3376,新日興,12238104,9080006,6.89419794082642,34.78079199507137,1795256,-27.17506584019215,9.237157849002372,1307394,1196840,109/10
5418176600,通信網路業,3380,明泰,25040211,12513375,0.40888312458992,100.10757289700021,3473927,-23.450809415396467,94.68416186105216,2659263,1365937,109/10
700000000,光電業,3383,新世紀,456600,603677,-2.5089967250824,-24.363525527724263,52280,-23.272762050497324,-44.17352093858294,40113,71853,109/10
1114730630,光電業,3406,玉晶光,12623969,9725638,-2.00515270233154,29.800934396283306,1860127,-11.082522859998269,12.633583913476645,1653978,1468459,109/10
827119000,半導體業,3413,京鼎,8230230,5707709,7.25383806228638,44.19498261036083,839038,-0.7064042391405395,21.84991202526184,833111,683719,109/10
721879470,電腦及週邊設備業,3416,融程電,1486373,1388015,2.96974015235901,7.086234658847347,215510,-2.9724838754582152,62.4752329077926,209104,128699,109/10
1204804170,通信網路業,3419,譁裕,1140549,1039377,-0.748623251914978,9.733907908295064,147562,-22.317398788305933,0.6426802928936417,114630,113898,109/10
665860000,電子零組件業,3432,台端,25960,46712,1.94508349895477,-44.4254153108409,3768,-49.681528662420384,-22.51736820596649,1896,2447,109/10
1445480000,光電業,3437,榮創,4492051,3241956,-0.866732001304626,38.55990025774563,487424,6.390534729516807,21.236130528501093,518573,427738,109/10
1340119110,半導體業,3443,創意,10555189,8322246,2.84818816184998,26.831014127676593,1407806,-33.939619521439745,2.298184266133104,930002,909109,109/10
1456813820,其他電子業,3450,聯鈞,5116158,4832497,2.49063277244568,5.86986396473707,535102,-0.7521930398316583,18.283116697996384,531077,448988,109/10
869573930,光電業,3454,晶睿,4707712,5716608,1.90331304073334,-17.648507646492465,377622,5.8097780320002546,-18.832627755612798,399561,492268,109/10
97110719770,光電業,3481,群創,216809421,208408435,-1.38454484939575,4.03102014560975,26353648,-5.26462598271025,13.404796571378009,24966227,22015142,109/10
1794506340,電腦及週邊設備業,3494,誠研,402125,835560,-2.25996351242065,-51.873593757480016,39956,-18.858244068475322,-49.8220144864731,32421,64612,109/10
1182579270,電子零組件業,3501,維熹,3817859,4217950,3.98707222938538,-9.485437238468924,484087,-15.815752127200277,4.238339450831937,407525,390955,109/10
1140597850,光電業,3504,揚明光,3228252,4078872,-0.369881004095078,-20.854295010973622,393003,-5.950336256975137,-14.972095826566246,369618,434702,109/10
1206424290,電腦及週邊設備業,3515,華擎,15030513,10892510,4.72604942321777,37.98943494199225,1576766,-4.024757002624359,13.040090891910486,1513305,1338733,109/10
807522300,其他電子業,3518,柏騰,538828,447818,-0.367148250341415,20.322988356877126,60320,12.244694960212202,34.45468265946461,67706,50356,109/10
656159660,電子通路業,3528,安馳,4215802,3372422,2.17702102661133,25.008139550744243,482196,-17.78426200134385,15.97301653702474,396441,341839,109/10
781059000,半導體業,3530,晶相光,2488692,1824494,2.39379787445068,36.40450448179057,401638,4.8986898650028134,102.15099680925077,421313,208415,109/10
3878483000,半導體業,3532,台勝科,9975762,9795136,4.50337076187134,1.844037693810479,950116,4.631118726555494,11.033709396210778,994117,895329,109/10
1034779000,電子零組件業,3533,嘉澤,13844249,12224938,15.8983087539673,13.24596492841109,1656325,-16.136084403725114,18.34943209169689,1389059,1173693,109/10
790523560,光電業,3535,晶彩科,842609,1582098,1.25585782527924,-46.74103626956105,74940,17.65412329863891,824.6984792868379,88170,9535,109/10
1068000000,半導體業,3536,誠創,425585,1015313,-4.10823106765747,-58.08336936491506,46939,-14.525234879311446,-41.08084294001028,40121,68095,109/10
900281500,光電業,3543,州巧,2496433,2430932,3.38460159301758,2.6944809645025036,314979,-13.636464653199102,30.899265689510813,272027,207814,109/10
2100228420,半導體業,3545,敦泰,10772469,7387653,-0.14074632525444,45.81720337974726,1364448,-6.231164544196628,23.637279032259624,1279427,1034823,109/10
850000000,電子零組件業,3550,聯穎,2784805,2839000,0.892304539680481,-1.9089468122578372,341291,-7.024211010545253,1.5970287836583101,317318,312330,109/10
723004150,其他,3557,嘉威,3772169,964485,3.77402806282043,291.1070675023458,379223,15.93442380868249,4.62874821513565,439650,420200,109/10
447282340,光電業,3563,牧德,2025893,2265066,17.3997287750244,-10.559206663293697,167571,9.899684312918106,7.11398309767404,184160,171929,109/10
26655728820,光電業,3576,聯合再生,10820861,15390814,-2.78528165817261,-29.692731001752083,1182764,-13.241187591100168,-9.365182130450643,1026152,1132183,109/10
811390000,半導體業,3583,辛耘,2757068,3388119,2.90468049049377,-18.62540837556178,363145,-13.05594184141321,74.31773636991028,315733,181125,109/10
477742000,半導體業,3588,通嘉,1164120,855860,0.659954190254211,36.01757296754142,142976,-12.18736011638317,33.909639710744685,125551,93758,109/10
1225563790,光電業,3591,艾笛森,1600911,1934369,-2.47403597831726,-17.238593050240155,181572,-21.963188156764257,-8.980362683316953,141693,155673,109/10
830424160,電子零組件業,3593,力銘,553709,453375,-0.326680034399033,22.13046594982079,71092,-1.9678726157654869,91.83319570602808,69693,36330,109/10
2084400900,通信網路業,3596,智易,27961806,27744709,6.35859489440918,0.7824807245230072,3280606,1.1558230400115101,28.913367425107644,3318524,2574228,109/10
1223958840,電子零組件業,3605,宏致,6618000,5903854,1.35872805118561,12.09626796326603,773542,-11.493235015034736,3.176351799385135,684637,663560,109/10
1216622390,電子零組件業,3607,谷崧,2530085,3721488,-2.72269248962402,-32.014156702910235,337286,1.3083851686699122,3.3322245070763277,341699,330680,109/10
809510000,其他電子業,3617,碩天,7574108,7703238,5.2632269859314,-1.6763080668155392,968694,-2.4520643257829615,3.2303841830252433,944941,915371,109/10
1513276000,光電業,3622,洋華,718533,697870,-2.18320870399475,2.9608666370527463,123281,-25.347782707797634,-11.497480478516753,92032,103988,109/10
1297848940,電子零組件業,3645,達邁,1617438,1483249,0.0942727625370026,9.046963793671864,211015,-3.8035210767007084,33.44531075377677,202989,152114,109/10
1210254020,電子零組件業,3653,健策,5634502,4479825,5.54396677017212,25.775047016345503,571133,-12.097182267527879,-3.13062571994744,502042,518267,109/10
618717130,半導體業,3661,世芯-KY,5737281,3307845,9.79965782165527,73.4446747051328,652246,-12.060633564636655,37.570844376221714,573581,416935,109/10
1305693880,其他電子業,3665,貿聯-KY,18447775,19372845,12.5967741012573,-4.775085951495508,2043323,6.011726976107057,5.265608128268651,2166162,2057806,109/10
929199500,光電業,3669,圓展,3281134,1765258,0.915111780166626,85.87277327166908,618673,-21.355384831728554,186.98927077865008,486553,169537,109/10
4066637590,光電業,3673,TPK-KY,96807307,114140502,0.304500252008438,-15.185840868301069,10590404,-27.15880338464897,-46.71921088223751,7714177,14478346,109/10
624462290,電子零組件業,3679,新至陞,3706348,3106087,4.45626020431519,19.325311879544905,537464,-9.7976794724856,26.75468984900974,484805,382475,109/10
38171963990,通信網路業,3682,亞太電,11057163,11849124,-1.79955804347992,-6.683709276736407,1048167,-5.373284982259507,-23.71911663481394,991846,1300255,109/10
1135136430,半導體業,3686,達能,84420,126258,0.931556105613709,-33.1369101363874,10457,-0.41120780338529217,11.415427409864128,10414,9347,109/10
1504418080,通信網路業,3694,海華,7861884,6325437,-0.993050456047058,24.289973957530524,970882,2.0548326161160677,54.88647288245547,990832,639715,109/10
5149163800,光電業,3698,隆達,7497777,7683569,-0.914506793022156,-2.4180429693544756,941126,-10.049451401831423,19.20021402723215,846548,710190,109/10
1903445540,電腦及週邊設備業,3701,大眾控,5676052,5818316,-0.445635169744492,-2.445106109740344,709854,-17.227486215475295,-3.5795574824780063,587564,609377,109/10
18790568330,電子通路業,3702,大聯大,501395488,430552649,4.04846811294556,16.453931746684017,58327675,-13.327651067867869,3.7564886074769372,50553966,48723667,109/10
8232159800,建材營造,3703,欣陸,16458074,18644323,-0.853655815124512,-11.726084127592083,1908530,-5.093291695702976,15.232905819782681,1811323,1571880,109/10
4411773550,通信網路業,3704,合勤控,16839366,20403593,0.0672105848789215,-17.468624276126267,2201533,-21.059234633321417,23.12212767555229,1737907,1411531,109/10
2664229830,生技醫療業,3705,永信,6531249,6607279,2.48202013969421,-1.1507006136716793,692967,-4.531384611388421,-4.431122154166185,661566,692240,109/10
12065567890,電腦及週邊設備業,3706,神達,34843417,28754946,2.98688507080078,21.17364783088099,4192784,-11.180089410759056,14.851229568487568,3724027,3242479,109/10
935046040,化學工業,3708,上緯投控,7630501,5154608,5.97405385971069,48.03261470125371,1116660,3.7107087206490785,118.03804617956712,1158096,531144,109/10
43385311320,半導體業,3711,日月光投控,376015903,335944247,2.05095601081848,11.928067337911578,43925748,9.080842516330058,23.540260222979317,47914576,38784584,109/10
2462421460,電腦及週邊設備業,3712,永崴投控,5291931,7089616,-1.08478510379791,-25.35659195081934,634603,12.150115899231489,-19.718810313146136,711708,886519,109/10
1411489700,生技醫療業,4104,佳醫,5582174,5303767,2.11681962013245,5.249231348209678,573907,0.5412026687250722,5.068484170888127,577013,549178,109/10
1009115570,生技醫療業,4106,雃博,1624938,1678818,1.96666896343231,-3.2094008999188715,206408,-15.366167977985349,9.535812594445803,174691,159483,109/10
1636163790,生技醫療業,4108,懷特,67815,85837,-0.884514808654785,-20.995607954611646,7156,8.69200670765791,73.73241009604646,7778,4477,109/10
794853100,生技醫療業,4119,旭富,2396299,2015684,6.40410232543945,18.882672085505465,190075,7.964750756280416,14.073687019166629,205214,179896,109/10
605535940,生技醫療業,4133,亞諾法,385847,348032,0.192702323198318,10.865380194924604,42920,13.881640260950606,31.39600526895884,48878,37199,109/10
794923500,生技醫療業,4137,麗豐-KY,3045345,4162670,7.18509578704834,-26.841546411317736,414132,6.40979204698019,-0.14705682420704877,440677,441326,109/10
1750753260,生技醫療業,4141,龍燈-KY,6877924,6094805,-1.54876244068146,12.848959072521598,830079,-23.213091765964446,16.99580946367376,637392,544799,109/10
4295077500,生技醫療業,4142,國光生,1662254,835884,-1.16956150531769,98.86180379095664,447539,37.29350961592174,275.6102332120916,614442,163585,109/10
640340010,生技醫療業,4148,全宇生技-KY,1248214,1543625,-0.363737910985947,-19.13748481658434,162315,1.1853494747866802,10.60610142097111,164239,148490,109/10
949336510,生技醫療業,4155,訊映,1237060,986987,3.16184663772583,25.33701051786903,129401,58.460135547638735,69.93527427629016,205049,120663,109/10
1512898820,生技醫療業,4164,承業醫,2174405,2493639,2.65277218818665,-12.801933238933142,349580,-55.8289947937525,0.48546532437022916,154413,153667,109/10
609147000,生技醫療業,4190,佐登-KY,2144855,2604359,6.20198678970337,-17.643650510547893,269073,-6.79852679384405,-7.3354222708327175,250780,270632,109/10
5700401730,塑膠工業,4306,炎洲,11251099,13558679,-0.494704335927963,-17.019209614741968,1293307,-3.7581177554903826,-10.875433556639466,1244703,1396588,109/10
8200469490,紡織纖維,4414,如興,15088364,13336903,-2.09569048881531,13.132441617068071,1588651,2.0900122179131855,20.780421980143164,1621854,1342812,109/10
1726771980,紡織纖維,4426,利勤,1022478,2023454,2.5980544090271,-49.468680780487226,109515,-25.609277267954162,-54.90928613334219,81469,180678,109/10
1033752920,紡織纖維,4438,廣越,11222943,14572474,6.28344249725342,-22.985328366343285,1834130,-57.290213888873744,-45.189981913148124,783353,1429215,109/10
315000000,紡織纖維,4439,冠星-KY,4544853,6466798,19.4528980255127,-29.720195373351697,574852,-26.553965194519634,-35.69961088308979,422206,656615,109/10
2548264610,電機機械,4526,東台,6215267,9053625,-0.197985976934433,-31.350514296759584,687563,-31.977724223089375,-49.07047652234515,467696,918320,109/10
5049151050,電機機械,4532,瑞智,15665206,16679618,0.166702955961227,-6.08174599682079,1436038,8.348177415917963,30.32866940739326,1555921,1193844,109/10
908200000,其他,4536,拓凱,5849930,6113812,10.4695634841919,-4.31616150447544,704355,-10.892234739584442,21.769911161037353,627635,515427,109/10
941780000,電機機械,4540,全球傳動,2245256,1764380,0.101275831460953,27.254673029619468,195344,46.67253665328856,48.97568686175412,286516,192324,109/10
770000000,電子零組件業,4545,銘鈺,1502347,1498704,2.19509029388428,0.24307668492243967,165709,-1.3909926437308777,-23.340292275574114,163404,213155,109/10
1059340000,汽車工業,4551,智伸科,5785211,6302932,7.55447578430176,-8.213970894815303,733039,-8.517009326925306,1.0236347394062466,670606,663811,109/10
1160000000,電機機械,4552,力達-KY,3449644,4523719,3.75015377998352,-23.74318563995686,504458,-14.704692957590126,7.22929698208189,430279,401270,109/10
668800000,電機機械,4555,氣立,1306329,1119988,-0.0176955163478851,16.637767547509437,133981,-1.6882990871840038,33.6543144735774,131719,98552,109/10
398080000,汽車工業,4557,永新-KY,1189580,1339032,4.70390796661377,-11.161197043834651,153191,-8.026581196023265,5.510083347686409,140895,133537,109/10
679795990,電機機械,4560,強信-KY,994723,1471461,4.66003656387329,-32.39895586767165,113619,25.54062260713437,5.47183483932031,142638,135238,109/10
675460000,電機機械,4562,穎漢,540651,829014,-0.0793307721614838,-34.78385165992372,55816,1.895513831159524,-24.70809393947417,56874,75538,109/10
1801008030,電機機械,4564,元翎,1687168,2370226,0.96030867099762,-28.818264587427528,170997,1.9245951683362865,-19.149409930973057,174288,215568,109/10
673050000,電機機械,4566,時碩工業,2860542,3214293,2.45802998542786,-11.005561720726766,361444,-9.4758800810084,3.4337341780155026,327194,316332,109/10
476000000,電機機械,4571,鈞興-KY,1569192,1334864,6.39732122421265,17.55444749427657,201293,-1.4585703427342231,62.473174647379714,198357,122086,109/10
358000000,電機機械,4572,駐龍,311933,704299,8.00183391571045,-55.71014583294879,32138,-32.441346692389075,-67.60756698693083,21712,67028,109/10
1186156910,電機機械,4576,大銀微系統,1997168,1711740,-0.238446325063705,16.67472863869513,183363,1.8820590849844299,13.585456314221439,186814,164470,109/10
338990000,汽車工業,4581,光隆精密-KY,704302,876921,4.29432153701782,-19.684669428603033,81693,-21.42778451030076,-0.990282276723739,64188,64830,109/10
893857400,化學工業,4720,德淵,2523393,2668978,0.657010436058044,-5.454709630427827,278677,4.689299798691676,4.369088333357182,291745,279532,109/10
1000091590,化學工業,4722,國精化,3059846,3636108,3.266765832901,-15.84831913683532,343680,-5.35760009310987,-9.398145440061057,325267,359007,109/10
1320099250,化學工業,4725,信昌化,6641897,9020472,-6.33206224441528,-26.368631264528066,710192,16.468785905783225,-2.1293311940630515,827152,845148,109/10
617557940,生技醫療業,4737,華廣,1260819,1733116,1.84838306903839,-27.25132074252387,199098,-50.082371495444455,-68.10801270737734,99385,311630,109/10
930292690,化學工業,4739,康普,4392271,5336488,3.08608603477478,-17.69360298383506,482591,-22.628892789132,-35.2913040313608,373386,577026,109/10
1083125500,生技醫療業,4746,台耀,2534619,2254135,0.834468483924866,12.443087925079908,280622,-3.946946426153331,23.086547726141497,269546,218989,109/10
907060000,化學工業,4755,三福化,3176665,3332978,3.77584433555603,-4.689889942267846,341015,-20.3301907540724,-16.479861294705714,271686,325294,109/10
510767000,化學工業,4763,材料-KY,1905045,1758224,5.20595121383667,8.350528715340024,215166,0.5586384465947222,14.113930392865242,216368,189607,109/10
754206150,化學工業,4764,雙鍵,2042401,2941621,1.70786511898041,-30.568859822526424,232700,-4.56854318865492,-5.49451017107839,222069,234980,109/10
1205707800,化學工業,4766,南寶,12526096,14171043,7.54314279556274,-11.607804732509809,1383760,3.7170463086084293,-9.298399950452689,1435195,1582326,109/10
383860000,貿易百貨,4807,日成-KY,1501640,1373856,-3.00617146492004,9.301120350313278,210175,2.9975020815986677,-11.513196888501927,216475,244641,109/10
32585008100,通信網路業,4904,遠傳,63369428,69903368,1.00884306430817,-9.347103275481661,5959157,12.02557677201658,-7.93818029872811,6675780,7251410,109/10
3575904960,通信網路業,4906,正文,16645296,15584102,0.658412098884583,6.809465184455287,2364119,-32.12735907118043,38.948037474465565,1604590,1154813,109/10
469670690,電子零組件業,4912,聯德控股-KY,4163742,3891791,5.48782587051392,6.987811010406263,580771,-9.442620241024432,3.9711926427765136,525931,505843,109/10
4508983240,電子零組件業,4915,致伸,55254811,64997870,4.41105508804321,-14.989812743094504,7230174,-9.09305917119007,-29.79276210870915,6572730,9361898,109/10
834515680,電腦及週邊設備業,4916,事欣科,3066438,6418819,4.04342031478882,-52.227380145786945,192048,-10.980067483129218,-76.88585497229725,170961,739638,109/10
2875544000,半導體業,4919,新唐,14051409,8542439,2.67608118057251,64.48942743401504,3372433,-3.555000203117453,237.18351559835418,3252543,964621,109/10
1899379880,電子零組件業,4927,泰鼎-KY,9899564,8889753,4.76419925689697,11.359269487014993,901667,20.766313949606673,39.40010753514095,1088910,781140,109/10
1343000000,電器電纜,4930,燦星網,7611324,7992020,0.838657975196838,-4.763451542914057,1022438,3.5221695594256084,21.105366073563687,1058450,873991,109/10
2000000000,光電業,4934,太極,1864551,1965030,-0.873780608177185,-5.1133570479840005,172469,50.16843606677142,52.02122476770736,258994,170367,109/10
1309370910,光電業,4935,茂林-KY,8731704,4275297,1.32392394542694,104.23619692386283,1179759,-13.37637602256054,69.32036582941215,1021950,603560,109/10
26105110560,電腦及週邊設備業,4938,和碩,1080071733,1095432159,6.98244476318359,-1.4022252198641176,126145765,9.53055776386944,-6.108512564865887,138168160,147157281,109/10
1423676130,光電業,4942,嘉彰,5872849,6287823,2.68326926231384,-6.599645059983399,708999,-0.837236723888186,-7.307789666865307,703063,758492,109/10
1572125820,電子零組件業,4943,康控-KY,3643539,4078623,3.04402327537537,-10.667423784939182,536516,-14.345518120615228,-35.06163174695586,459550,707671,109/10
1088158160,半導體業,4952,凌通,2372725,2272996,1.34258842468262,4.387557215234871,300597,0.48270608156435363,34.44013691130586,302048,224671,109/10
1004082360,光電業,4956,光鋐,1032641,983749,-1.64896738529205,4.96996693262204,123508,-5.96317647439842,13.73522528080535,116143,102117,109/10
9470491610,電子零組件業,4958,臻鼎-KY,91272163,94626285,7.20578670501709,-3.5445986281718658,11573909,31.267240825895556,-8.09677478090131,15192751,16531249,109/10
6657285000,光電業,4960,誠美材,7547146,12347796,-1.26887691020966,-38.87859825348588,830130,2.5881488441569394,-27.08800654792278,851615,1168004,109/10
1655492120,半導體業,4961,天鈺,8306185,7600003,1.7272492647171,9.291864753211282,1086717,-2.088216159312866,32.90498257535068,1064024,800590,109/10
695731170,半導體業,4967,十銓,6393939,5621705,-0.414237827062607,13.736651069381976,805719,-29.253623161424766,-0.858160086685648,570017,574951,109/10
631920780,半導體業,4968,立積,4242355,2216891,3.47831201553345,91.3650693696713,603884,-12.091560630849633,76.35773513700268,530865,301016,109/10
1188070000,光電業,4976,佳凌,1036847,1075970,-0.37653836607933,-3.636067920109297,160405,6.747295907234812,70.94764586078831,171228,100164,109/10
686898410,通信網路業,4977,眾達-KY,2740685,2038806,2.74736404418945,34.42598265847756,318450,0.5837651122625216,32.8399495695161,320309,241124,109/10
1530850000,電子零組件業,4989,榮科,2279656,2463831,0.783783793449402,-7.475147443148495,269445,-1.565440071257585,2.103062780061902,265227,259764,109/10
1106390000,資訊服務業,4994,傳奇,2781219,3152525,2.59333610534668,-11.778050927431186,242858,21.267571996804715,2.7983427053554912,294508,286491,109/10
744172000,電子零組件業,4999,鑫禾,2255864,1803465,2.93723917007446,25.084989173618563,275692,18.72161687680455,24.275641585444106,327306,263371,109/10
2949401540,鋼鐵工業,5007,三星,4044532,5600648,3.02289986610413,-27.784570642539936,508898,-15.375183239077378,-16.48440727072453,430654,515657,109/10
824853000,資訊服務業,5203,訊連,1363180,1208976,4.95046377182007,12.754926483238707,121206,31.504215962906127,2.3278656951176453,159391,155765,109/10
593375000,電腦及週邊設備業,5215,科嘉-KY,2919483,1712480,4.46834897994995,70.48275016350556,407514,-7.888563337701282,97.12893281587253,375367,190417,109/10
614550000,其他電子業,5225,東科-KY,7204058,9174887,5.23311471939087,-21.48068962593218,1225048,-27.004003108449627,-10.150152322618503,894236,995256,109/10
1027159110,光電業,5234,達興材料,3600201,3795287,5.40370082855225,-5.140217327437951,367556,-8.323629596578481,-10.015328494442754,336962,374466,109/10
1685289150,光電業,5243,乙盛-KY,7703981,8433860,0.964040637016296,-8.654151242728714,987036,-6.459946749662627,22.994800582420027,923274,750661,109/10
895425790,電腦及週邊設備業,5258,虹堡,2901053,2670934,0.312521129846573,8.615675265656133,329433,-8.532539241666743,-12.913145512768638,301324,346004,109/10
4162069910,電腦及週邊設備業,5264,鎧勝-KY,41680696,27230020,-1.82458674907684,53.06891438199458,5510400,117.83431329849013,308.3501331168809,12003542,2939522,109/10
692228610,半導體業,5269,祥碩,5661679,3014549,8.1508617401123,87.81180866524312,816100,-17.40215659845607,150.53464507520712,674081,269057,109/10
730004250,電器電纜,5283,禾聯碩,5210294,4967092,3.35271596908569,4.896265259431474,461258,-16.50182761057803,-6.159742509557213,385142,410423,109/10
436646080,其他,5284,jpp-KY,1040150,1218598,2.37263941764832,-14.643713513398184,94075,30.129152272123306,-2.0828167617158444,122419,125023,109/10
940892590,半導體業,5285,界霖,3452548,3718932,2.73976135253906,-7.162916665322195,357447,6.768276136042546,1.7006965874145255,381640,375258,109/10
658261530,電機機械,5288,豐祥-KY,3749225,4403802,8.35850715637207,-14.863906233749837,410267,-2.956367438765487,-10.102307853838182,398138,442879,109/10
3124566880,半導體業,5305,敦南,5485840,9313087,1.3103004693985,-41.095363975446595,536167,9.605029776170484,-37.422758903424004,587666,939105,109/10
2490547670,通信網路業,5388,中磊,29160609,25170353,3.58933138847351,15.852999757293828,3560186,2.323193226421316,24.249332520215393,3642896,2931924,109/10
1816995670,電子通路業,5434,崇越,30073747,25553798,6.87162160873413,17.68797342766817,3166037,-10.1603992625481,6.5921888619818425,2844355,2668446,109/10
5284413520,電子零組件業,5469,瀚宇博,37112723,35861755,4.89389276504517,3.4883066933004256,4424778,-6.3156388862898885,10.507963547227455,4145325,3751155,109/10
1678770620,半導體業,5471,松翰,4374496,2689201,2.61006426811218,62.668986066865216,569494,-8.87243763762217,76.71319170381065,518966,293677,109/10
681150930,光電業,5484,慧友,246681,246968,-1.47711336612701,-0.1162093874510058,25583,1.1413829496149788,22.479409258733316,25875,21126,109/10
2574401050,建材營造,5515,建國,5634353,3751023,-0.113780349493027,50.208436471863806,597310,0.4202173075957208,43.257702412228326,599820,418700,109/10
2191971800,建材營造,5519,隆大,2312364,3203886,1.81332015991211,-27.826270972188148,1000509,-91.03806162663204,-80.13192939539377,89665,451302,109/10
4475274130,建材營造,5521,工信,6571991,3298564,-1.02228438854218,99.2379411161948,188472,-16.348847574175473,-43.00396943032529,157659,276614,109/10
7815962410,建材營造,5522,遠雄,19426107,16313571,4.00281000137329,19.07942779664857,2013079,18.08086021462645,44.00460657521367,2377061,1650684,109/10
2645912660,建材營造,5525,順天,817216,2003857,1.31561172008514,-59.21784837940033,40934,10.829628181951435,-76.73045654816555,45367,194963,109/10
9775892450,建材營造,5531,鄉林,2540143,3957434,-0.324670642614365,-35.81338311643353,373411,-16.50192415327883,-44.93572411259716,311791,566231,109/10
2852449440,建材營造,5533,皇鼎,2520371,1413156,1.26212620735168,78.35051473439592,290881,-14.982759272692268,322.1920614596671,247299,58575,109/10
2903259600,建材營造,5534,長虹,7036185,7410784,10.2016935348511,-5.0547823280235935,233567,945.1245252968099,152.28361658061075,2441066,967588,109/10
1680000000,鋼鐵工業,5538,東明-KY,7238734,7270119,2.78671860694885,-0.43169857329708083,875862,-7.1947407239953325,11.972129774525579,812846,725936,109/10
767250000,建材營造,5546,永固-KY,4191393,4837621,3.37576794624329,-13.358384214058935,495252,12.858908192193065,-0.018245629098558595,558936,559038,109/10
2299791000,航運業,5607,遠雄港,1544513,1965771,1.90582299232483,-21.429657879783555,157998,11.242547374017393,17.163064780620477,175761,150014,109/10
2792670900,航運業,5608,四維航,2187800,3218722,-1.55613827705383,-32.02892328073067,225759,7.942983446950066,-27.725661748350262,243691,337175,109/10
